Strain,Mutations,Number/ID,Tet Conc.,Date Recorded,Time,Well Number,Well Reading
BW25113,ΔacrAB::kan,JOE6974,313 ng/mL,7/25/2022,8:29,D6,0.099
BW25113,ΔacrAB,JOE6975,313 ng/mL,7/25/2022,8:29,D7,0.102
BW25113,ΔacrAB ΔmdtK,JOE7051,313 ng/mL,7/25/2022,8:29,D8,0.1
BW25113,ΔacrAB ΔmdtK,JOE7052,313 ng/mL,7/25/2022,8:29,D9,0.103
BW25113,wt,JOE6970,156 ng/mL,7/25/2022,8:29,E4,0.598
BW25113,ΔmdtK::kan,JOE6971,156 ng/mL,7/25/2022,8:29,E5,0.601
BW25113,ΔacrAB::kan,JOE6974,156 ng/mL,7/25/2022,8:29,E6,0.124
BW25113,ΔacrAB,JOE6975,156 ng/mL,7/25/2022,8:29,E7,0.117
BW25113,ΔacrAB ΔmdtK,JOE7051,156 ng/mL,7/25/2022,8:29,E8,0.116
BW25113,ΔacrAB ΔmdtK,JOE7052,156 ng/mL,7/25/2022,8:29,E9,0.114
BW25113,wt,JOE6970,78 ng/mL,7/25/2022,8:29,F4,0.921
BW25113,ΔmdtK::kan,JOE6971,78 ng/mL,7/25/2022,8:29,F5,0.904
BW25113,ΔacrAB::kan,JOE6974,78 ng/mL,7/25/2022,8:29,F6,0.259
BW25113,ΔacrAB,JOE6975,78 ng/mL,7/25/2022,8:29,F7,0.225
BW25113,ΔacrAB ΔmdtK,JOE7051,78 ng/mL,7/25/2022,8:29,F8,0.209
BW25113,ΔacrAB ΔmdtK,JOE7052,78 ng/mL,7/25/2022,8:29,F9,0.209
BW25113,wt,JOE6970,0 ng/mL,7/25/2022,8:29,H4,1.216
BW25113,ΔmdtK::kan,JOE6971,0 ng/mL,7/25/2022,8:29,H5,1.186
BW25113,ΔacrAB::kan,JOE6974,0 ng/mL,7/25/2022,8:29,H6,1.131
BW25113,ΔacrAB,JOE6975,0 ng/mL,7/25/2022,8:29,H7,1.123
BW25113,ΔacrAB ΔmdtK,JOE7051,0 ng/mL,7/25/2022,8:29,H8,1.242
BW25113,ΔacrAB ΔmdtK,JOE7052,0 ng/mL,7/25/2022,8:29,H9,1.226
BW25113,wt,JOE6970,625 ng/mL,9/13/2022,8:29,C4,0.16
BW25113,ΔmdtK::kan,JOE6971,625 ng/mL,9/13/2022,8:29,C5,0.139
BW25113,ΔacrAB::kan,JOE6974,625 ng/mL,9/13/2022,8:29,C6,0.096
BW25113,ΔacrAB,JOE6975,625 ng/mL,9/13/2022,8:29,C7,0.096
BW25113,ΔacrAB ΔmdtK,JOE7051,625 ng/mL,9/13/2022,8:29,C8,0.096
BW25113,ΔacrAB ΔmdtK,JOE7052,625 ng/mL,9/13/2022,8:29,C9,0.097
BW25113,wt,JOE6970,313 ng/mL,9/13/2022,8:29,D4,0.406
BW25113,ΔmdtK::kan,JOE6971,313 ng/mL,9/13/2022,8:29,D5,0.38
BW25113,ΔacrAB::kan,JOE6974,313 ng/mL,9/13/2022,8:29,D6,0.099
BW25113,ΔacrAB,JOE6975,313 ng/mL,9/13/2022,8:29,D7,0.099
BW25113,ΔacrAB ΔmdtK,JOE7051,313 ng/mL,9/13/2022,8:29,D8,0.104
BW25113,ΔacrAB ΔmdtK,JOE7052,313 ng/mL,9/13/2022,8:29,D9,0.102
BW25113,wt,JOE6970,156 ng/mL,9/13/2022,8:29,E4,0.625
BW25113,ΔmdtK::kan,JOE6971,156 ng/mL,9/13/2022,8:29,E5,0.554
BW25113,ΔacrAB::kan,JOE6974,156 ng/mL,9/13/2022,8:29,E6,0.115
BW25113,ΔacrAB,JOE6975,156 ng/mL,9/13/2022,8:29,E7,0.113
BW25113,ΔacrAB ΔmdtK,JOE7051,156 ng/mL,9/13/2022,8:29,E8,0.121
BW25113,ΔacrAB ΔmdtK,JOE7052,156 ng/mL,9/13/2022,8:29,E9,0.116
BW25113,wt,JOE6970,78 ng/mL,9/13/2022,8:29,F4,0.909
BW25113,ΔmdtK::kan,JOE6971,78 ng/mL,9/13/2022,8:29,F5,0.803
BW25113,ΔacrAB::kan,JOE6974,78 ng/mL,9/13/2022,8:29,F6,0.203
BW25113,ΔacrAB,JOE6975,78 ng/mL,9/13/2022,8:29,F7,0.231
BW25113,ΔacrAB ΔmdtK,JOE7051,78 ng/mL,9/13/2022,8:29,F8,0.256
BW25113,ΔacrAB ΔmdtK,JOE7052,78 ng/mL,9/13/2022,8:29,F9,0.229
BW25113,wt,JOE6970,0 ng/mL,9/13/2022,8:29,H4,1.183
BW25113,ΔmdtK::kan,JOE6971,0 ng/mL,9/13/2022,8:29,H5,1.185
BW25113,ΔacrAB::kan,JOE6974,0 ng/mL,9/13/2022,8:29,H6,1.051
BW25113,ΔacrAB,JOE6975,0 ng/mL,9/13/2022,8:29,H7,1.096
BW25113,ΔacrAB ΔmdtK,JOE7051,0 ng/mL,9/13/2022,8:29,H8,1.217
BW25113,ΔacrAB ΔmdtK,JOE7052,0 ng/mL,9/13/2022,8:29,H9,1.207
BW25113,wt,JOE6970,625 ng/mL,7/25/2022,8:59,C4,0.159
BW25113,ΔmdtK::kan,JOE6971,625 ng/mL,7/25/2022,8:59,C5,0.143
BW25113,ΔacrAB::kan,JOE6974,625 ng/mL,7/25/2022,8:59,C6,0.095
BW25113,ΔacrAB,JOE6975,625 ng/mL,7/25/2022,8:59,C7,0.098
BW25113,ΔacrAB ΔmdtK,JOE7051,625 ng/mL,7/25/2022,8:59,C8,0.098
BW25113,ΔacrAB ΔmdtK,JOE7052,625 ng/mL,7/25/2022,8:59,C9,0.099
BW25113,wt,JOE6970,313 ng/mL,7/25/2022,8:59,D4,0.448
BW25113,ΔmdtK::kan,JOE6971,313 ng/mL,7/25/2022,8:59,D5,0.427
BW25113,ΔacrAB::kan,JOE6974,313 ng/mL,7/25/2022,8:59,D6,0.1
BW25113,ΔacrAB,JOE6975,313 ng/mL,7/25/2022,8:59,D7,0.102
BW25113,ΔacrAB ΔmdtK,JOE7051,313 ng/mL,7/25/2022,8:59,D8,0.1
BW25113,ΔacrAB ΔmdtK,JOE7052,313 ng/mL,7/25/2022,8:59,D9,0.104
BW25113,wt,JOE6970,156 ng/mL,7/25/2022,8:59,E4,0.649
BW25113,ΔmdtK::kan,JOE6971,156 ng/mL,7/25/2022,8:59,E5,0.65
BW25113,ΔacrAB::kan,JOE6974,156 ng/mL,7/25/2022,8:59,E6,0.127
BW25113,ΔacrAB,JOE6975,156 ng/mL,7/25/2022,8:59,E7,0.12
BW25113,ΔacrAB ΔmdtK,JOE7051,156 ng/mL,7/25/2022,8:59,E8,0.118
BW25113,ΔacrAB ΔmdtK,JOE7052,156 ng/mL,7/25/2022,8:59,E9,0.117
BW25113,wt,JOE6970,78 ng/mL,7/25/2022,8:59,F4,0.98
BW25113,ΔmdtK::kan,JOE6971,78 ng/mL,7/25/2022,8:59,F5,0.948
BW25113,ΔacrAB::kan,JOE6974,78 ng/mL,7/25/2022,8:59,F6,0.29
BW25113,ΔacrAB,JOE6975,78 ng/mL,7/25/2022,8:59,F7,0.253
BW25113,ΔacrAB ΔmdtK,JOE7051,78 ng/mL,7/25/2022,8:59,F8,0.234
BW25113,ΔacrAB ΔmdtK,JOE7052,78 ng/mL,7/25/2022,8:59,F9,0.233
BW25113,wt,JOE6970,0 ng/mL,7/25/2022,8:59,H4,1.274
BW25113,ΔmdtK::kan,JOE6971,0 ng/mL,7/25/2022,8:59,H5,1.233
BW25113,ΔacrAB::kan,JOE6974,0 ng/mL,7/25/2022,8:59,H6,1.192
BW25113,ΔacrAB,JOE6975,0 ng/mL,7/25/2022,8:59,H7,1.19
BW25113,ΔacrAB ΔmdtK,JOE7051,0 ng/mL,7/25/2022,8:59,H8,1.302
BW25113,ΔacrAB ΔmdtK,JOE7052,0 ng/mL,7/25/2022,8:59,H9,1.284
BW25113,wt,JOE6970,625 ng/mL,9/13/2022,8:59,C4,0.171
BW25113,ΔmdtK::kan,JOE6971,625 ng/mL,9/13/2022,8:59,C5,0.146
BW25113,ΔacrAB::kan,JOE6974,625 ng/mL,9/13/2022,8:59,C6,0.096
BW25113,ΔacrAB,JOE6975,625 ng/mL,9/13/2022,8:59,C7,0.096
BW25113,ΔacrAB ΔmdtK,JOE7051,625 ng/mL,9/13/2022,8:59,C8,0.096
BW25113,ΔacrAB ΔmdtK,JOE7052,625 ng/mL,9/13/2022,8:59,C9,0.097
BW25113,wt,JOE6970,313 ng/mL,9/13/2022,8:59,D4,0.42
BW25113,ΔmdtK::kan,JOE6971,313 ng/mL,9/13/2022,8:59,D5,0.407
BW25113,ΔacrAB::kan,JOE6974,313 ng/mL,9/13/2022,8:59,D6,0.099
BW25113,ΔacrAB,JOE6975,313 ng/mL,9/13/2022,8:59,D7,0.099
BW25113,ΔacrAB ΔmdtK,JOE7051,313 ng/mL,9/13/2022,8:59,D8,0.105
BW25113,ΔacrAB ΔmdtK,JOE7052,313 ng/mL,9/13/2022,8:59,D9,0.102
BW25113,wt,JOE6970,156 ng/mL,9/13/2022,8:59,E4,0.681
BW25113,ΔmdtK::kan,JOE6971,156 ng/mL,9/13/2022,8:59,E5,0.603
BW25113,ΔacrAB::kan,JOE6974,156 ng/mL,9/13/2022,8:59,E6,0.118
BW25113,ΔacrAB,JOE6975,156 ng/mL,9/13/2022,8:59,E7,0.115
BW25113,ΔacrAB ΔmdtK,JOE7051,156 ng/mL,9/13/2022,8:59,E8,0.124
BW25113,ΔacrAB ΔmdtK,JOE7052,156 ng/mL,9/13/2022,8:59,E9,0.117
BW25113,wt,JOE6970,78 ng/mL,9/13/2022,8:59,F4,0.98
BW25113,ΔmdtK::kan,JOE6971,78 ng/mL,9/13/2022,8:59,F5,0.853
BW25113,ΔacrAB::kan,JOE6974,78 ng/mL,9/13/2022,8:59,F6,0.231
BW25113,ΔacrAB,JOE6975,78 ng/mL,9/13/2022,8:59,F7,0.261
BW25113,ΔacrAB ΔmdtK,JOE7051,78 ng/mL,9/13/2022,8:59,F8,0.289
BW25113,ΔacrAB ΔmdtK,JOE7052,78 ng/mL,9/13/2022,8:59,F9,0.257
BW25113,wt,JOE6970,0 ng/mL,9/13/2022,8:59,H4,1.227
BW25113,ΔmdtK::kan,JOE6971,0 ng/mL,9/13/2022,8:59,H5,1.249
BW25113,ΔacrAB::kan,JOE6974,0 ng/mL,9/13/2022,8:59,H6,1.121
BW25113,ΔacrAB,JOE6975,0 ng/mL,9/13/2022,8:59,H7,1.148
BW25113,ΔacrAB ΔmdtK,JOE7051,0 ng/mL,9/13/2022,8:59,H8,1.275
BW25113,ΔacrAB ΔmdtK,JOE7052,0 ng/mL,9/13/2022,8:59,H9,1.268
BW25113,wt,JOE6970,625 ng/mL,7/25/2022,9:29,C4,0.167
BW25113,ΔmdtK::kan,JOE6971,625 ng/mL,7/25/2022,9:29,C5,0.149
BW25113,ΔacrAB::kan,JOE6974,625 ng/mL,7/25/2022,9:29,C6,0.095
BW25113,ΔacrAB,JOE6975,625 ng/mL,7/25/2022,9:29,C7,0.098
BW25113,ΔacrAB ΔmdtK,JOE7051,625 ng/mL,7/25/2022,9:29,C8,0.098
BW25113,ΔacrAB ΔmdtK,JOE7052,625 ng/mL,7/25/2022,9:29,C9,0.099
BW25113,wt,JOE6970,313 ng/mL,7/25/2022,9:29,D4,0.455
BW25113,ΔmdtK::kan,JOE6971,313 ng/mL,7/25/2022,9:29,D5,0.457
BW25113,ΔacrAB::kan,JOE6974,313 ng/mL,7/25/2022,9:29,D6,0.1
BW25113,ΔacrAB,JOE6975,313 ng/mL,7/25/2022,9:29,D7,0.103
BW25113,ΔacrAB ΔmdtK,JOE7051,313 ng/mL,7/25/2022,9:29,D8,0.101
BW25113,ΔacrAB ΔmdtK,JOE7052,313 ng/mL,7/25/2022,9:29,D9,0.105
BW25113,wt,JOE6970,156 ng/mL,7/25/2022,9:29,E4,0.698
BW25113,ΔmdtK::kan,JOE6971,156 ng/mL,7/25/2022,9:29,E5,0.696
BW25113,ΔacrAB::kan,JOE6974,156 ng/mL,7/25/2022,9:29,E6,0.132
BW25113,ΔacrAB,JOE6975,156 ng/mL,7/25/2022,9:29,E7,0.123
BW25113,ΔacrAB ΔmdtK,JOE7051,156 ng/mL,7/25/2022,9:29,E8,0.12
BW25113,ΔacrAB ΔmdtK,JOE7052,156 ng/mL,7/25/2022,9:29,E9,0.119
BW25113,wt,JOE6970,78 ng/mL,7/25/2022,9:29,F4,1.04
BW25113,ΔmdtK::kan,JOE6971,78 ng/mL,7/25/2022,9:29,F5,0.993
BW25113,ΔacrAB::kan,JOE6974,78 ng/mL,7/25/2022,9:29,F6,0.331
BW25113,ΔacrAB,JOE6975,78 ng/mL,7/25/2022,9:29,F7,0.284
BW25113,ΔacrAB ΔmdtK,JOE7051,78 ng/mL,7/25/2022,9:29,F8,0.265
BW25113,ΔacrAB ΔmdtK,JOE7052,78 ng/mL,7/25/2022,9:29,F9,0.264
BW25113,wt,JOE6970,0 ng/mL,7/25/2022,9:29,H4,1.302
BW25113,ΔmdtK::kan,JOE6971,0 ng/mL,7/25/2022,9:29,H5,1.282
BW25113,ΔacrAB::kan,JOE6974,0 ng/mL,7/25/2022,9:29,H6,1.211
BW25113,ΔacrAB,JOE6975,0 ng/mL,7/25/2022,9:29,H7,1.217
BW25113,ΔacrAB ΔmdtK,JOE7051,0 ng/mL,7/25/2022,9:29,H8,1.361
BW25113,ΔacrAB ΔmdtK,JOE7052,0 ng/mL,7/25/2022,9:29,H9,1.344
BW25113,wt,JOE6970,625 ng/mL,9/13/2022,9:29,C4,0.184
BW25113,ΔmdtK::kan,JOE6971,625 ng/mL,9/13/2022,9:29,C5,0.153
BW25113,ΔacrAB::kan,JOE6974,625 ng/mL,9/13/2022,9:29,C6,0.096
BW25113,ΔacrAB,JOE6975,625 ng/mL,9/13/2022,9:29,C7,0.096
BW25113,ΔacrAB ΔmdtK,JOE7051,625 ng/mL,9/13/2022,9:29,C8,0.096
BW25113,ΔacrAB ΔmdtK,JOE7052,625 ng/mL,9/13/2022,9:29,C9,0.098
BW25113,wt,JOE6970,313 ng/mL,9/13/2022,9:29,D4,0.444
BW25113,ΔmdtK::kan,JOE6971,313 ng/mL,9/13/2022,9:29,D5,0.419
BW25113,ΔacrAB::kan,JOE6974,313 ng/mL,9/13/2022,9:29,D6,0.099
BW25113,ΔacrAB,JOE6975,313 ng/mL,9/13/2022,9:29,D7,0.099
BW25113,ΔacrAB ΔmdtK,JOE7051,313 ng/mL,9/13/2022,9:29,D8,0.105
BW25113,ΔacrAB ΔmdtK,JOE7052,313 ng/mL,9/13/2022,9:29,D9,0.103
BW25113,wt,JOE6970,156 ng/mL,9/13/2022,9:29,E4,0.735
BW25113,ΔmdtK::kan,JOE6971,156 ng/mL,9/13/2022,9:29,E5,0.649
BW25113,ΔacrAB::kan,JOE6974,156 ng/mL,9/13/2022,9:29,E6,0.12
BW25113,ΔacrAB,JOE6975,156 ng/mL,9/13/2022,9:29,E7,0.117
BW25113,ΔacrAB ΔmdtK,JOE7051,156 ng/mL,9/13/2022,9:29,E8,0.126
BW25113,ΔacrAB ΔmdtK,JOE7052,156 ng/mL,9/13/2022,9:29,E9,0.12
BW25113,wt,JOE6970,78 ng/mL,9/13/2022,9:29,F4,1.046
BW25113,ΔmdtK::kan,JOE6971,78 ng/mL,9/13/2022,9:29,F5,0.914
BW25113,ΔacrAB::kan,JOE6974,78 ng/mL,9/13/2022,9:29,F6,0.262
BW25113,ΔacrAB,JOE6975,78 ng/mL,9/13/2022,9:29,F7,0.298
BW25113,ΔacrAB ΔmdtK,JOE7051,78 ng/mL,9/13/2022,9:29,F8,0.328
BW25113,ΔacrAB ΔmdtK,JOE7052,78 ng/mL,9/13/2022,9:29,F9,0.288
BW25113,wt,JOE6970,0 ng/mL,9/13/2022,9:29,H4,1.253
BW25113,ΔmdtK::kan,JOE6971,0 ng/mL,9/13/2022,9:29,H5,1.286
BW25113,ΔacrAB::kan,JOE6974,0 ng/mL,9/13/2022,9:29,H6,1.156
BW25113,ΔacrAB,JOE6975,0 ng/mL,9/13/2022,9:29,H7,1.176
BW25113,ΔacrAB ΔmdtK,JOE7051,0 ng/mL,9/13/2022,9:29,H8,1.312
BW25113,ΔacrAB ΔmdtK,JOE7052,0 ng/mL,9/13/2022,9:29,H9,1.306
BW25113,wt,JOE6970,625 ng/mL,7/25/2022,9:59,C4,0.177
BW25113,ΔmdtK::kan,JOE6971,625 ng/mL,7/25/2022,9:59,C5,0.156
BW25113,ΔacrAB::kan,JOE6974,625 ng/mL,7/25/2022,9:59,C6,0.095
BW25113,ΔacrAB,JOE6975,625 ng/mL,7/25/2022,9:59,C7,0.099
BW25113,ΔacrAB ΔmdtK,JOE7051,625 ng/mL,7/25/2022,9:59,C8,0.098
BW25113,ΔacrAB ΔmdtK,JOE7052,625 ng/mL,7/25/2022,9:59,C9,0.099
BW25113,wt,JOE6970,313 ng/mL,7/25/2022,9:59,D4,0.467
BW25113,ΔmdtK::kan,JOE6971,313 ng/mL,7/25/2022,9:59,D5,0.464
BW25113,ΔacrAB::kan,JOE6974,313 ng/mL,7/25/2022,9:59,D6,0.101
BW25113,ΔacrAB,JOE6975,313 ng/mL,7/25/2022,9:59,D7,0.103
BW25113,ΔacrAB ΔmdtK,JOE7051,313 ng/mL,7/25/2022,9:59,D8,0.101
BW25113,ΔacrAB ΔmdtK,JOE7052,313 ng/mL,7/25/2022,9:59,D9,0.106
BW25113,wt,JOE6970,156 ng/mL,7/25/2022,9:59,E4,0.748
BW25113,ΔmdtK::kan,JOE6971,156 ng/mL,7/25/2022,9:59,E5,0.741
BW25113,ΔacrAB::kan,JOE6974,156 ng/mL,7/25/2022,9:59,E6,0.137
BW25113,ΔacrAB,JOE6975,156 ng/mL,7/25/2022,9:59,E7,0.126
BW25113,ΔacrAB ΔmdtK,JOE7051,156 ng/mL,7/25/2022,9:59,E8,0.122
BW25113,ΔacrAB ΔmdtK,JOE7052,156 ng/mL,7/25/2022,9:59,E9,0.122
BW25113,wt,JOE6970,78 ng/mL,7/25/2022,9:59,F4,1.1
BW25113,ΔmdtK::kan,JOE6971,78 ng/mL,7/25/2022,9:59,F5,1.043
BW25113,ΔacrAB::kan,JOE6974,78 ng/mL,7/25/2022,9:59,F6,0.37
BW25113,ΔacrAB,JOE6975,78 ng/mL,7/25/2022,9:59,F7,0.32
BW25113,ΔacrAB ΔmdtK,JOE7051,78 ng/mL,7/25/2022,9:59,F8,0.292
BW25113,ΔacrAB ΔmdtK,JOE7052,78 ng/mL,7/25/2022,9:59,F9,0.292
BW25113,wt,JOE6970,0 ng/mL,7/25/2022,9:59,H4,1.321
BW25113,ΔmdtK::kan,JOE6971,0 ng/mL,7/25/2022,9:59,H5,1.297
BW25113,ΔacrAB::kan,JOE6974,0 ng/mL,7/25/2022,9:59,H6,1.225
BW25113,ΔacrAB,JOE6975,0 ng/mL,7/25/2022,9:59,H7,1.234
BW25113,ΔacrAB ΔmdtK,JOE7051,0 ng/mL,7/25/2022,9:59,H8,1.385
BW25113,ΔacrAB ΔmdtK,JOE7052,0 ng/mL,7/25/2022,9:59,H9,1.362
BW25113,wt,JOE6970,625 ng/mL,9/13/2022,9:59,C4,0.2
BW25113,ΔmdtK::kan,JOE6971,625 ng/mL,9/13/2022,9:59,C5,0.163
BW25113,ΔacrAB::kan,JOE6974,625 ng/mL,9/13/2022,9:59,C6,0.096
BW25113,ΔacrAB,JOE6975,625 ng/mL,9/13/2022,9:59,C7,0.096
BW25113,ΔacrAB ΔmdtK,JOE7051,625 ng/mL,9/13/2022,9:59,C8,0.096
BW25113,ΔacrAB ΔmdtK,JOE7052,625 ng/mL,9/13/2022,9:59,C9,0.098
BW25113,wt,JOE6970,313 ng/mL,9/13/2022,9:59,D4,0.471
BW25113,ΔmdtK::kan,JOE6971,313 ng/mL,9/13/2022,9:59,D5,0.437
BW25113,ΔacrAB::kan,JOE6974,313 ng/mL,9/13/2022,9:59,D6,0.1
BW25113,ΔacrAB,JOE6975,313 ng/mL,9/13/2022,9:59,D7,0.1
BW25113,ΔacrAB ΔmdtK,JOE7051,313 ng/mL,9/13/2022,9:59,D8,0.106
BW25113,ΔacrAB ΔmdtK,JOE7052,313 ng/mL,9/13/2022,9:59,D9,0.103
BW25113,wt,JOE6970,156 ng/mL,9/13/2022,9:59,E4,0.789
BW25113,ΔmdtK::kan,JOE6971,156 ng/mL,9/13/2022,9:59,E5,0.694
BW25113,ΔacrAB::kan,JOE6974,156 ng/mL,9/13/2022,9:59,E6,0.123
BW25113,ΔacrAB,JOE6975,156 ng/mL,9/13/2022,9:59,E7,0.12
BW25113,ΔacrAB ΔmdtK,JOE7051,156 ng/mL,9/13/2022,9:59,E8,0.13
BW25113,ΔacrAB ΔmdtK,JOE7052,156 ng/mL,9/13/2022,9:59,E9,0.123
BW25113,wt,JOE6970,78 ng/mL,9/13/2022,9:59,F4,1.109
BW25113,ΔmdtK::kan,JOE6971,78 ng/mL,9/13/2022,9:59,F5,0.973
BW25113,ΔacrAB::kan,JOE6974,78 ng/mL,9/13/2022,9:59,F6,0.296
BW25113,ΔacrAB,JOE6975,78 ng/mL,9/13/2022,9:59,F7,0.337
BW25113,ΔacrAB ΔmdtK,JOE7051,78 ng/mL,9/13/2022,9:59,F8,0.37
BW25113,ΔacrAB ΔmdtK,JOE7052,78 ng/mL,9/13/2022,9:59,F9,0.325
BW25113,wt,JOE6970,0 ng/mL,9/13/2022,9:59,H4,1.274
BW25113,ΔmdtK::kan,JOE6971,0 ng/mL,9/13/2022,9:59,H5,1.311
BW25113,ΔacrAB::kan,JOE6974,0 ng/mL,9/13/2022,9:59,H6,1.183
BW25113,ΔacrAB,JOE6975,0 ng/mL,9/13/2022,9:59,H7,1.201
BW25113,ΔacrAB ΔmdtK,JOE7051,0 ng/mL,9/13/2022,9:59,H8,1.33
BW25113,ΔacrAB ΔmdtK,JOE7052,0 ng/mL,9/13/2022,9:59,H9,1.327
BW25113,wt,JOE6970,625 ng/mL,7/25/2022,10:29,C4,0.187
BW25113,ΔmdtK::kan,JOE6971,625 ng/mL,7/25/2022,10:29,C5,0.165
BW25113,ΔacrAB::kan,JOE6974,625 ng/mL,7/25/2022,10:29,C6,0.095
BW25113,ΔacrAB,JOE6975,625 ng/mL,7/25/2022,10:29,C7,0.099
BW25113,ΔacrAB ΔmdtK,JOE7051,625 ng/mL,7/25/2022,10:29,C8,0.098
BW25113,ΔacrAB ΔmdtK,JOE7052,625 ng/mL,7/25/2022,10:29,C9,0.099
BW25113,wt,JOE6970,313 ng/mL,7/25/2022,10:29,D4,0.488
BW25113,ΔmdtK::kan,JOE6971,313 ng/mL,7/25/2022,10:29,D5,0.478
BW25113,ΔacrAB::kan,JOE6974,313 ng/mL,7/25/2022,10:29,D6,0.101
BW25113,ΔacrAB,JOE6975,313 ng/mL,7/25/2022,10:29,D7,0.109
BW25113,ΔacrAB ΔmdtK,JOE7051,313 ng/mL,7/25/2022,10:29,D8,0.102
BW25113,ΔacrAB ΔmdtK,JOE7052,313 ng/mL,7/25/2022,10:29,D9,0.105
BW25113,wt,JOE6970,156 ng/mL,7/25/2022,10:29,E4,0.796
BW25113,ΔmdtK::kan,JOE6971,156 ng/mL,7/25/2022,10:29,E5,0.786
BW25113,ΔacrAB::kan,JOE6974,156 ng/mL,7/25/2022,10:29,E6,0.143
BW25113,ΔacrAB,JOE6975,156 ng/mL,7/25/2022,10:29,E7,0.13
BW25113,ΔacrAB ΔmdtK,JOE7051,156 ng/mL,7/25/2022,10:29,E8,0.125
BW25113,ΔacrAB ΔmdtK,JOE7052,156 ng/mL,7/25/2022,10:29,E9,0.124
BW25113,wt,JOE6970,78 ng/mL,7/25/2022,10:29,F4,1.148
BW25113,ΔmdtK::kan,JOE6971,78 ng/mL,7/25/2022,10:29,F5,1.089
BW25113,ΔacrAB::kan,JOE6974,78 ng/mL,7/25/2022,10:29,F6,0.415
BW25113,ΔacrAB,JOE6975,78 ng/mL,7/25/2022,10:29,F7,0.359
BW25113,ΔacrAB ΔmdtK,JOE7051,78 ng/mL,7/25/2022,10:29,F8,0.332
BW25113,ΔacrAB ΔmdtK,JOE7052,78 ng/mL,7/25/2022,10:29,F9,0.332
BW25113,wt,JOE6970,0 ng/mL,7/25/2022,10:29,H4,1.333
BW25113,ΔmdtK::kan,JOE6971,0 ng/mL,7/25/2022,10:29,H5,1.305
BW25113,ΔacrAB::kan,JOE6974,0 ng/mL,7/25/2022,10:29,H6,1.232
BW25113,ΔacrAB,JOE6975,0 ng/mL,7/25/2022,10:29,H7,1.243
BW25113,ΔacrAB ΔmdtK,JOE7051,0 ng/mL,7/25/2022,10:29,H8,1.397
BW25113,ΔacrAB ΔmdtK,JOE7052,0 ng/mL,7/25/2022,10:29,H9,1.373
BW25113,wt,JOE6970,625 ng/mL,9/13/2022,10:29,C4,0.217
BW25113,ΔmdtK::kan,JOE6971,625 ng/mL,9/13/2022,10:29,C5,0.173
BW25113,ΔacrAB::kan,JOE6974,625 ng/mL,9/13/2022,10:29,C6,0.097
BW25113,ΔacrAB,JOE6975,625 ng/mL,9/13/2022,10:29,C7,0.097
BW25113,ΔacrAB ΔmdtK,JOE7051,625 ng/mL,9/13/2022,10:29,C8,0.096
BW25113,ΔacrAB ΔmdtK,JOE7052,625 ng/mL,9/13/2022,10:29,C9,0.098
BW25113,wt,JOE6970,313 ng/mL,9/13/2022,10:29,D4,0.5
BW25113,ΔmdtK::kan,JOE6971,313 ng/mL,9/13/2022,10:29,D5,0.461
BW25113,ΔacrAB::kan,JOE6974,313 ng/mL,9/13/2022,10:29,D6,0.1
BW25113,ΔacrAB,JOE6975,313 ng/mL,9/13/2022,10:29,D7,0.1
BW25113,ΔacrAB ΔmdtK,JOE7051,313 ng/mL,9/13/2022,10:29,D8,0.106
BW25113,ΔacrAB ΔmdtK,JOE7052,313 ng/mL,9/13/2022,10:29,D9,0.104
BW25113,wt,JOE6970,156 ng/mL,9/13/2022,10:29,E4,0.837
BW25113,ΔmdtK::kan,JOE6971,156 ng/mL,9/13/2022,10:29,E5,0.739
BW25113,ΔacrAB::kan,JOE6974,156 ng/mL,9/13/2022,10:29,E6,0.126
BW25113,ΔacrAB,JOE6975,156 ng/mL,9/13/2022,10:29,E7,0.122
BW25113,ΔacrAB ΔmdtK,JOE7051,156 ng/mL,9/13/2022,10:29,E8,0.132
BW25113,ΔacrAB ΔmdtK,JOE7052,156 ng/mL,9/13/2022,10:29,E9,0.125
BW25113,wt,JOE6970,78 ng/mL,9/13/2022,10:29,F4,1.157
BW25113,ΔmdtK::kan,JOE6971,78 ng/mL,9/13/2022,10:29,F5,1.027
BW25113,ΔacrAB::kan,JOE6974,78 ng/mL,9/13/2022,10:29,F6,0.334
BW25113,ΔacrAB,JOE6975,78 ng/mL,9/13/2022,10:29,F7,0.378
BW25113,ΔacrAB ΔmdtK,JOE7051,78 ng/mL,9/13/2022,10:29,F8,0.408
BW25113,ΔacrAB ΔmdtK,JOE7052,78 ng/mL,9/13/2022,10:29,F9,0.364
BW25113,wt,JOE6970,0 ng/mL,9/13/2022,10:29,H4,1.289
BW25113,ΔmdtK::kan,JOE6971,0 ng/mL,9/13/2022,10:29,H5,1.322
BW25113,ΔacrAB::kan,JOE6974,0 ng/mL,9/13/2022,10:29,H6,1.2
BW25113,ΔacrAB,JOE6975,0 ng/mL,9/13/2022,10:29,H7,1.214
BW25113,ΔacrAB ΔmdtK,JOE7051,0 ng/mL,9/13/2022,10:29,H8,1.341
BW25113,ΔacrAB ΔmdtK,JOE7052,0 ng/mL,9/13/2022,10:29,H9,1.34
BW25113,wt,JOE6970,625 ng/mL,7/25/2022,10:59,C4,0.199
